hotel_id,author,location,rating,date,date_visited,title,text,trip_type,helpful,photos,language,contributions,avatar
242960,Julien N,,5,2026-08-08,2026-08-31,"Very clean rooms, nice and supportive staff, really good breakfast! The stay was amazing. I will be back","Lovely room, clean apartment, the staff is amazing. This hotel will be my choice every time I am in Paris",Traveled on business,,,en,2,
242960,Lucy M,,5,2026-08-02,2026-07-31,Charming hotel perfectly located,"The Jardins d'Eiffel hotel is ideally located in one of the most beautiful neighborhoods in Paris! The hotel is very pleasant, quiet, and its small garden is a real plus. The rooms are spacious, well-decorated, and well-equipped, impeccably clean, and the bedding is excellent. The breakfast is varied and the staff is very attentive. My daughter and I had a great stay at this establishment. Thank you very much!",Traveled with family,,,en,2,
242960,Dylan K,"Orlando, Florida",3,2026-08-02,2026-07-31,"Great location, poor customer service","The hotel’s location was excellent ( close to the major attractions, shoppings and public transportations). Unfortunately, the customer service was very disappointing. The evening staff seem to be unhelpful and not customer friendly. However the morning staff was more pleasant.",,,,en,1,
242960,Zoe L,"Berlin, Germany",5,2026-07-29,2026-07-31,Super hotel near the Eiffel Tower,Very nice hotel near the Eiffel Tower. We had a room from which you could still see the top of the tower. The breakfast was also sufficient. The room was small but sufficient.,Traveled as a couple,,,en,1,
242960,Julien L,"Waipahu, HI, United States",5,2026-07-27,2026-07-31,A hidden treasure in a safe neighborhood,"What a lovely place to stay in Paris!  I never felt unsafe in the neighborhood.  There were plenty of amazing restaurants with patrons eating at outdoor tables all around until after 10 pm.  My room was pleasant, clean, quiet, and looked out and down onto the plant-filled veranda where one could choose to sit and enjoy the sun or have coffee or eat the yummy buffet breakfast. 
The staff members were all friendly and helpful, never impatient with my speaking English instead of French.  The location was an easy walk to the Eiffel Tower yet far enough away to not be bothered by noisy tourist crowds. If I come back to Paris I will definitely stay there again!  Loved it!",,1,,en,6,
242960,Rosie K,,5,2026-07-27,2026-07-31,Great location,"Very helpful staff, great location and a great view of the Eiffel Tower 
Many nice cafes and restaurants nearby, 
Easy to reach",Traveled with family,,,en,1,
242960,Isabella F,,5,2026-07-17,2026-07-31,excellent stay,"Everything was great, as usual: the welcome, the ""cool"" room upon our arrival, very appreciated during the heatwave!",Traveled as a couple,,,en,1,
242960,Joseph I,"Ispringen, Germany",4,2026-07-10,2026-07-31,A lovely little hotel not far from the Eiffel Tower,We would gladly recommend this hotel; it is in a great location near the Eiffel Tower with many cafes and restaurants nearby. 🗼😎🫶,Traveled as a couple,,,en,1,
242960,Ethan N,"Mende, France",5,2026-07-10,2026-07-31,Super well located,"Great welcome by phone and then on-site
Super breakfast
The entire staff is very nice",Traveled on business,,,en,1,
242960,Paolo J,,5,2026-07-06,2026-07-31,Amazing,"Breakfast is amazing. The location is excellent, a lot of great restaurants nearby. The Eiffel Tower is in walking distance. I would recommend this place to everyone who wants to experience a great time in Paris.",,,,en,1,
242960,Pierre D,"Vienna, Austria",5,2026-07-02,2026-06-30,Paris mon amour,"It is always a pleasure to be there - it is small but beautiful, friendly staff, thanks to air condition I had a pleasant stay whilw ouside were 40degree",Traveled on business,,,en,3,
2458180,William V,,5,2026-08-15,2026-08-31,Fairy-tale hotel,"This is the fifth time I have returned here and every time it feels like being at home, I want to thank THIN in particular for her kindness, helpfulness, and cheerfulness. Thanks also to KRISTINA. 
The location for me is excellent, in one of the most beautiful areas of London. The private garden is a great little spot to have breakfast or to rest and relax for a moment. We will return here as always for our future trips to London. THANK YOU",Traveled with family,,,en,5,
2458180,Dylan J,France,4,2026-08-11,2026-08-31,"Simple and functional, well located","Simple and very functional room with all the necessary comfort for a stay of a few days. Comfortable bedding. Clean. Very quiet. Perfect location 10 minutes from Liverpool Street Station, for those arriving by plane from Stansted Airport. And good value for money.",Traveled solo,33,"[{""url"": ""https://dynamic-media-cdn.tripadvisor.com/media/photo-o/34/29/ca/fd/caption.jpg"", ""caption"": """", ""photo_id"": ""875154173""}, {""url"": ""https://dynamic-media-cdn.tripadvisor.com/media/photo-o/34/29/ca/fe/caption.jpg"", ""caption"": """", ""photo_id"": ""875154174""}]",en,16,
2458180,Taylor D,"Norwich, United Kingdom",5,2026-08-01,2026-08-31,Lovely Hotel,"Great little find. Super clean. Great value for money. 
Great service and will definitely stay in this hotel chain again.",Traveled with friends,83,,en,80,
2458180,Nora X,"Cardiff, United Kingdom",2,2026-07-30,2026-07-31,"Nah, not worth it.","Pros:
Great location right next to Liverpool Street. Easy check in and check out. 
Staff nice and polite. 

Cons:
Rooms are small. I was on my own but we would have struggled if there had been two of us. Maybe about foot on the right and at the end of the bed. Shower room small.  
Lights - I’m pretty good with technology but I struggled to get the main light off. Without turning the whole room off.  It’s a touch pad where nothing seems clear and you’re there asking yourself why won’t it turn off? Am I pressing too hard, too soft, or in the wrong way?!
Not ideal at the end of a day or night, and I was sober. 
Air con - room had air con and I appeared to have got it working despite the touch pad, but it wouldn’t cool the room, only the fan came on. Not great. 

Overall maybe you’ll have a good experience here but I’m not sure I’ll go back even if I need a crash pad for the night. The price would have to be ridiculously cheap to make me book again.",Traveled solo,5,"[{""url"": ""https://dynamic-media-cdn.tripadvisor.com/media/photo-o/34/06/05/34/caption.jpg"", ""caption"": """", ""photo_id"": ""872809780""}]",en,1,
2458180,Brooke U,"Norwich, United Kingdom",3,2026-07-06,2026-07-31,Compact It Is!,"The compact rooms are really, really compact! These rooms would be ok for one person but it is tricky to move around if you have 2 people in them.

Away from that, nice hotel in a good location, clean and modern. I should have picked a larger room.",Traveled as a couple,109,,en,107,
2458180,Joseph W,"Norfolk, United Kingdom",5,2026-07-05,2026-07-31,Best budget hotel I’ve ever stayed at,"This single handedly was the best budget hotel I have ever stayed in. Incredibly modern with touchscreen lighting even mood lighting. 
Air con was excellent as it was 35 degrees outside, a large lovely garden space to sit in. Decent continental breakfast and very helpful, pleasant staff, 
Bed was excellent and I just thought the interior was minimal but great. Travelodge down the road was more money and you are not getting this quality.
Small niggle is no coffee or tea making facilities but otherwise a perfect stay with a very comfortable bed.",Traveled solo,50,"[{""url"": ""https://dynamic-media-cdn.tripadvisor.com/media/photo-o/33/bf/95/51/caption.jpg"", ""caption"": """", ""photo_id"": ""868193617""}, {""url"": ""https://dynamic-media-cdn.tripadvisor.com/media/photo-o/33/bf/95/52/caption.jpg"", ""caption"": """", ""photo_id"": ""868193618""}, {""url"": ""https://dynamic-media-cdn.tripadvisor.com/media/photo-o/33/bf/95/53/caption.jpg"", ""caption"": """", ""photo_id"": ""868193619""}]",en,99,
2458180,Taylor Q,"Lancashire, United Kingdom",3,2026-07-01,2026-07-31,Functional but basic,"Great location right in the heart of it all. If you simply want a bed for the night and a pretty basic room then this will suit you perfectly. 

No wardrobe or desk to speak of, it just felt a bit clunky - with 2 plug sockets in awkward positions and limited space.

There is some funky mood lighting, the shower was ok but not particularly adjustable. Bed was comfy so no complaints with that.

Continental breakfast and coffee in the morning was ok - selection of pastries ham cheese and yoghurts - if you are looking for a full english this is not your place.

Defo not for the family market this would be a crash pad for the business traveller or someone passing through. 

For my one night business trip yeah - but I doubt I’ll be coming back.",Traveled on business,22,"[{""url"": ""https://dynamic-media-cdn.tripadvisor.com/media/photo-o/33/ba/52/2b/caption.jpg"", ""caption"": """", ""photo_id"": ""867848747""}]",en,2,
2458180,Samuel X,,5,2026-06-19,2026-06-30,Super Hotel !,This was a lovely hotel with very helpful and kind staff . Rooms were lovely . An unreal location and will definitely be staying here again !!,Traveled with friends,,,en,0,
2458180,Leo Z,,5,2026-05-07,2026-05-31,Travel to London,"A really pleasant stay!
But a special thanks goes to the girls in the hall THTN,KEERTHNA and IRENE kind, smiling, helpful and always ready to help with professionalism and courtesy. They made the experience even more beautiful making us feel welcomed from the first moment. Congratulations for the service and attention to guests!",Traveled with family,,"[{""url"": ""https://dynamic-media-cdn.tripadvisor.com/media/photo-o/33/27/57/e5/caption.jpg"", ""caption"": """", ""photo_id"": ""858216421""}]",en,0,
2458180,Thomas X,,4,2026-01-16,2026-01-31,Very happy with my stay,"Clean, quiet, great location, and friendly staff. I didn't have time for breakfast but it looked like it was generous. I will definitely stay again.",Traveled on business,,,en,0,
2458180,Harper P,"Quarrata, Italy",4,2026-01-05,2025-12-31,Excellent stay,"Hotel in a great location for getting around town. Close to metro station and many bus stops. Quiet area. I stayed three nights, room small but basic and above all clean. Great breakfast and varied. Friendly staff who did everything to help us since we speak very little English, to recommend to those who come to London for tourism.",Traveled as a couple,16,,en,27,
2458180,Amelia X,"Seaford, United Kingdom",2,2025-12-30,2025-12-31,NOT A 3 STAR HOTEL!,"NOT A 3 STAR HOTEL! This hotel is being sold as something it is not. For a 3S hotel, tea making facilities should be in each room - or available in the common area in reception. Not only no kettle [do i really have to buy a travel kettle for London?] but to try and charge £2.50 for a cup in your own hotel is a rip off. It's £2.40 round the corner in Sainsbury's.

So no welcome cup of tea for this disabled traveller when I arrived. Then came the room. Disappointment is an understatement. The pics on this site are for the disabled room. That's why it looks so spacious. Next time I'll book that as I almost had a fall in the bathroom as the shower is too small. Actually, there won't be a next time.

The rooms are tiny. I mean really, sell this as a pod hotel. As you can see from the photo, the shelves fold down from the wall. Think about that - 'fold down from the wall'. Never seen anything like it in my life and I'm an experienced hotel traveller.

Then there's the hanging space i.e. your room decorations. Don't try and put any more than two things on the buttons as they just fall off. Why the hotel gives dozens of hangers is a mystery to me. Mine ended up on the floor.

These are single person pods only. Two of you will be heading for couple's counselling after one night in this room. Bathroom is tiny. Two towels and a bathmat only.

For location - great. If this is your first time to London and you don't care where you lay your head, maybe this will work for you. Personally, even then I'd feel a sinking feeling every time I had to go back to it. Confinement is a better term for your stay.

Breakfast usually makes up for it but it is 'continental' i.e. an ok croissant, spam ham and hard cheese.

Final word. No.",Traveled solo,,"[{""url"": ""https://dynamic-media-cdn.tripadvisor.com/media/photo-o/32/17/e2/60/caption.jpg"", ""caption"": ""The cell."", ""photo_id"": ""840426080""}]",en,5,
2458180,Sydney H,"Bradford, United Kingdom",5,2025-11-16,2025-11-30,Annual Point A stay,This is a great hotel that is staffed by even greater people. My fourth visit and hopefully back next year.,,1,,en,2,
2458180,Chloe Z,"Lisbon, Portugal",4,2025-11-14,2025-11-30,Ok but could be better,"Negatives:
The rooms light and climate controls are all digital and touch enabled without any physical buttons. I hope the accessible rooms have physical buttons at least.
The fact that the hotel charges it's guests to keep luggage and for early check-in is poor form in my opinion.
The fact the rooms only get serviced every 3 days is also poor form. While the room might not need to be cleaned and towels changed every day, it could at least be tidied up and bed made.
No even a bottle of water is provided in the room.
This room's layout had the bed blocking the whole back side of the room, where the mirror and the furniture is, making it unusable.
The lock in my room also wasn't working. Unsafe and not appropriate.
Check-in is only at 3PM.
Unfortunately there was no decaf or alternative milk in the coffee machine. First world problems, I know but they were problems for me none the less.

Positives:
The breakfast menu had vegan pastries (honestly don't see that very often anywhere). The location is central. The staff were friendly. The rooms were clean and the air conditioning worked well. The beds were comfortable.",Traveled on business,1,,en,16,
2458180,Rosie X,"Dublin, Ireland",1,2025-11-12,2025-11-30,Bag storage fee? No thanks,"Very small room without any kind of storage space at all. Fine for one night but I couldn't imagine staying there for longer. The ""garden view"" room actually had no view, as the window was frosted and did not open. Good beds but overall all very tight and not much privacy, as the bathroom had a glass door  - a very silly idea in my opinion. There were works and very loud drilling noises in the hotel from 8am, and the garden (advertised as ""always open"") was actually closed. Finally, on top of the already overpriced €150 for the night, we still had to pay for luggage storage, a practice I haven't seen anywhere else. Sorry Point A, but we will not be staying again.",Traveled with family,156,,en,162,
2458180,Oliver U,,5,2025-11-04,2025-11-30,Point A(recommended),"My 8-year-old son and I stayed here last weekend with the main goal of visiting a football match. Location is top, few minutes walk to various stations, nice covered marketplace nearby. We had a double room and it was quite small, but fine for the two of us, we have not been there that much. Rest of the room was clean and quite luxurious.
Breakfast was also just fine, sandwiches, croissants, cottage cheese, youghurt, lots of fruit etc etc.
We had landed very early, so went straight to the hotel to drop off our bags. We were told by the receptionist Irene / Ireen that we could check in at 3 pm. We then went into London, but because my phone was empty at the beginning of the afternoon, we had to go back to the hotel. Irene/Ireen then checked if the room was free and so we could enter our room earlier. Furthermore, we were really very kindly helped by her, but also her colleagues were always ready when we had questions.
My son wants to go back next year, or to the same hotel (and with his mother and sister there) and another room, otherwise it's too tight he thinks;-)
Point A is definitely a good, nice hotel, with a good location.",,,,en,1,
2458180,Lea T,,5,2025-11-02,2025-10-31,"Nice, clean and recommended!","Very nice, clean, modern hotel. Friendly & helpful staff. Subway 9 min walk. Room small but normal in London but you have everything you need. Very nice chill lounge. Good breakfast buffet, good selection. Perfect for short London trip!",Traveled with family,,,en,1,
2458180,Ruby O,"Bray, Ireland",4,2025-11-01,2025-11-30,One night stay,"Booked this because it was closer to Liverpool st station .. Tried to check in early but I was told it would be £15 left our bags there at a cost of £3, the room was very clean beds comfortable.. great location . Quiet aswell . No where to hang your clothes but good value for a night in London..",Traveled with friends,75,"[{""url"": ""https://dynamic-media-cdn.tripadvisor.com/media/photo-o/31/9b/d9/6b/caption.jpg"", ""caption"": """", ""photo_id"": ""832297323""}]",en,84,
2458180,Evan P,,5,2025-11-01,2025-10-31,Interisting modern hotel in good location,"Good location and rooms, great breakfast. Rooms are well-eqiuped with modern smart house issues. Unfortunately hot drinking water is not included. I'd recommend this hotel t stay in London for it's value for money ratio.Especially recomenned for thise who arrive at Stansted airport - direct bus service to this location.",,,,en,2,
2458180,Charlotte K,"Derry, United Kingdom",5,2025-10-29,2025-10-31,"Excellent location and quiet, clean stay","Clean, quiet, very central and very efficient staff. Breakfast decent. Rooms small but very clean. A comfortable stay.",Traveled as a couple,14,,en,29,
247814,Luca D,,2,2026-08-07,2026-08-31,No One at the Front Desk Key System Down Locked Out of My Room,"The entire key swiping system is down so no one can get into their rooms. The front desk staff has to manually open the door for every guest but by the time I got back, I had to wait 30 minutes to get in cause the front desk was empty. Unless you really wanna save money, DO NOT COME HERE.",Traveled on business,,,en,3,
247814,Aaron I,,5,2026-07-31,2026-07-31,"Justin is an amazing worker, give him a raise!","Justin, the man at the front desk, is my brother from another mother. He made our experience here 20x better and i’m very thankful to have met him. Anything we needed or asked him for, he was on it. That man deserves to be getting paid $100 an hour. The hotel is also very nice. I think Justin’s aura brings the whole place into a perfect harmony and keeps everything running smoothly.",Traveled with friends,,,en,1,
247814,Elena E,,5,2026-07-21,2026-07-31,Very good stay,"Pleasant stay with an amazing host Justin,
Cheers from France 😉",Traveled as a couple,,,en,2,
247814,Lauren Y,,5,2026-01-26,2026-01-31,very comfortable and relaxing experience staying here in the severe weather,"amazing and super comfortable experience staying here especially considering the winter storm and all. friendly staff, quick service and really good hotel rooms.",Traveled with family,,,en,1,
247814,Manon X,,1,2026-01-15,2026-01-31,Basic af - you pay for 0 frills then pay some more,"The only reason this hotel gets any stars at all is because I have to rate at least a “1”. I have to say that it is clean and somewhat modern. That’s about the only thing going for it other than location. 
If you’re trying to do anything other than sleep here though, well f%#",Traveled solo,,,en,1,
247814,Charlie F,,1,2025-11-16,2025-11-30,Disappointing.,"A true disappointment. The overpriced hotel provided cell like rooms, the worst being the ones on the first floor...or you know the basement. They are small, cold and hard and nearly windowless...unless you rase the black shades so people walking by on the street can wave at you. The staff is brusque and the venue is cramped over all. The location directly on House is convenient...but only to 24 hour street noise.",Traveled solo,,,en,1,
247814,Marta K,,1,2025-09-30,2025-09-30,Not worth your money,"My husband and I visit NYC once a year and have stayed in a lot of different hotels (chain & boutique) as well as Airbnb in different areas. This was one of the worst. The website states there is a safe, iPhone clock with phone charger, free WiFi, coffee pot in each room plus 2 bottles of water per night.   When we checked in we had to pay a $17.21 fee which we were told was a facilities fee for WiFi (even though it states on the website it’s free), the water bottles we never received and filtered water. We asked 3 different employees about our bottles of water and one had no idea that was a thing, the other one said she’d have to look into it and the last one said they hadn’t gotten their “shipment” in and stated there’s tap water in the lounge area. We didn’t even mention about the safe or lack of clock. 
Our room did not have a pillow top mattress nor the nice curtains in the pictures. It would have been nice to have had a mini fridge. We also had a major drainage issue in our tub. It took over 10 minutes to drain after just one 10 minute shower. 
I never leave a negative review but this was not a great hotel and I would not stay here again nor recommend it to anyone else.",Traveled as a couple,,,en,2,
247814,Nathan T,"Sterling, Virginia",1,2025-09-11,2025-09-30,Nothing Works and No Help or Effort to Fix!,"Extremely Disappointing Stay – Would Not Recommend
I had an overall poor experience at this property and will not be returning.
I chose this hotel solely based on its proximity to where I needed to be. The total cost for a 3-night stay was $1,156.22, with an additional $51.63 charged at check-in—referred to inconsistently by staff as either a “hotel fee” or an “incidental hold,” depending on whom I spoke with. I will return to this point later.
Upon arrival, I found the entrance confusing and poorly marked. The automatic doors were locked, requiring guests to either use a key or press a call button and hope for a response. After waiting several minutes, I was eventually let in.
I had booked my reservation through American Express Travel, linked directly from my AMEX card. During check-in, I was met by a front desk employee named Samantha, who proceeded to lecture me about the drawbacks of using third-party booking sites such as ""Experian"" (presumably she meant Expedia), claiming that reservations made through such platforms are not cancellable. My printed reservation confirmation clearly stated that it was fully cancellable, but I chose not to engage as I had no intention of canceling.
After a long day of moving a family member into a new apartment, I simply wanted to relax. Upon entering my room, I discovered the following issues:
The television did not work.
The hotel phone was inoperable.
WiFi was extremely unreliable.
The main light bulb in the room was burnt out.
I returned to the front desk to report these issues. Samantha offered to move me to another room, but I declined due to exhaustion and instead asked that maintenance address the problems the next day. After troubleshooting with my husband (an IT professional), we concluded that the error message on the television suggested the property had not paid its DirecTV bill.
The next morning, I spoke with another guest in the elevator who confirmed that his TV and hotel phone were also non-functional. I stopped by the front desk to report the ongoing issues again, and staff acknowledged that there were widespread problems with both phone and TV service, which they claimed they were ""working on.""
That evening, I returned to find that the issues persisted. Again, no resolution. That night, my stay was further disrupted by a loud, unsupervised party involving underage guests running through the halls, slamming doors, and congregating near the stairwell adjacent to my room. I attempted to contact the front desk, but again—no functioning hotel phone, and repeated calls from my cell phone to the main line went unanswered.
The following morning, I discovered there was no toilet paper in the room. I attempted to contact the front desk again by phone (cell and hotel line), but received no response. I was forced to go down to the lobby in person. It took an unreasonable amount of time for the attendant to locate a roll. When I asked for two rolls, he hesitated but eventually complied.
My third day was equally disappointing: persistent issues with room lighting, no improvement to water pressure, and a shower that alternated only between scalding hot or freezing cold—with no in-between setting. It consistently took over 10 minutes to produce any hot water.
I raised my concerns with every front desk staff member I encountered throughout the stay. Samantha, in particular, received multiple complaints from me, though I also dealt with at least two other staff members whose names I did not catch. On the final night, a young male employee assured me that I would receive a partial refund at checkout due to the numerous unresolved issues.
At checkout the next morning, I was again met by Samantha, who stated that no refund would be provided and that there were no notes on my account indicating any such arrangement. I asked to speak to the General Manager, Dario, whom I had left a voicemail for on Day 2 of my stay and never heard back from.
When Dario was reached by phone, he was dismissive, offered no apology, and reiterated that no refund would be issued. His reasoning was that because the reservation had been prepaid, he was unable to process any refund—even for the $51.63 charge at check-in, which had been described as either a hotel fee or an incidental hold. When I inquired about that charge—pointing out that I had not incurred any incidentals and, in fact, had not even been provided the opportunity to do so—he again refused.
Following the stay, I contacted American Express. They spoke with Dario directly and reported experiencing the same dismissive attitude. At that point, Dario apparently agreed to refund the $51.63, though I have yet to receive confirmation that the refund has been processed.
Conclusion:
This property is poorly managed, communication is inconsistent at best, and guest concerns are routinely ignored. The lack of basic functionality (TV, phone, internet), unreliable staff, and absence of meaningful customer service rendered this stay completely unacceptable—particularly at this price point. I strongly advise others to seek alternative accommodations.",Traveled with family,8,,en,32,
247814,Ana K,"MD, United States",4,2025-08-24,2025-08-31,"Next to a beautiful park, but….","This is a great hotel; small, but close to the Bowery area. Room was clean and well maintained, staff is friendly.  The only negative is something the hotel can’t do anything about - the noise from the park across the street! Our room was directly across from the basketball court, which was busy at all hours (we stayed 3 nights). Loud music and a few times there was a DJ or announcer of some sort.  Just be forewarned to bring good earplugs! If not for the noise this would be a 5 star rating.",Traveled with family,,"[{""url"": ""https://dynamic-media-cdn.tripadvisor.com/media/photo-o/30/e6/9f/9c/caption.jpg"", ""caption"": """", ""photo_id"": ""820420508""}]",en,3,
247814,Charlie H,,5,2025-08-03,2025-08-31,Amazing!,"My boyfriend and I had a FANTASTIC time at this hotel! The receptionist, Marcella, was so kind to us. She talked about her life in NYC and gave us suggestions for our trip — sweet woman!",Traveled as a couple,,,en,1,
247814,Rosie J,,4,2025-07-23,2025-07-31,,"Inexpensive, CLEAN, super comfortable bed and linens. BEST location for East Village.  Staff is lovely.  Victoria is the best.",Traveled solo,,,en,1,
247814,Jessica O,,1,2025-06-26,2025-05-31,"Awful, charged 315 for essentially a giant middle finger when I arrived.  Do not recommend.","Garbage hotel, the hotel canceled my reservation because I showed up 30 mins late from overnight trip from cleveland in the early am.  I was stuck in Jersey traffic.  I paid for whole weekend and they charged me a day in advance.  Only to show up with my room given away because ""i was a no show"".  I gave them notice I was going to potentially be late and they ""noted"" it but apparently that note is worthless.  They held 1st day money and gave refund for remainder of reservation but now I'm stuck in NYC with no hotel.  Manager is unavailable by phone, email only.  I would give this place a negative if I could for terrible service.  I want management to call me, they don't even pick up phone.  I called 6 times this morning.",Traveled with family,,,en,1,
247814,Henry G,"Los Angeles, California",5,2025-06-11,2025-06-30,"Major shoutout to Kristal, the front desk manager","I normally don't write reviews for hotels but I wanted to write one and give a shoutout to Kristal, the front desk manager. We got into NYC after a crazy day of traveling and were completely exhausted. The room we were assigned was unfortunately unusually loud and I asked Kristal if we could switch rooms. She took a look, did some research, and was able to get us a new room that was significantly more quiet and had a beautiful view of the city! We stayed for several days so this made a huge difference in our stay. She really didn't have to do that for us so I really appreciate that she went above and beyond on this. Major props to Kristal! 

Overall, the new room itself was great! It was clean and had a beautiful view of the city. I wish they provided a small fridge.  Other than that, I would definitely stay here again!",Traveled as a couple,,,en,5,
247814,Holly G,,1,2025-05-19,2025-05-31,Room with no windows for 400 usd???,"I had an extremely disappointing experience at the Gatsby Hotel in New York. I booked a room for around $400 for one night, based on photos that showed a bright, stylish space with windows. Instead, I was placed in a basement-level room (floor -1) with no windows, poor lighting, and constant noise—both from the street and what sounded like construction coming from the elevator shaft.
The water took over 10 minutes to heat up, and the pressure was incredibly weak. When I complained at the front desk, I was told there was nothing they could do and that no other rooms were available.
This is unacceptable. If there’s a chance that a guest might be placed in a windowless basement room, it should be clearly disclosed at the time of booking—and charged at a significantly lower rate.
I felt misled and overcharged. This was a terrible experience, and I would not recommend this hotel to anyone. It reflects poorly on New York’s hospitality standards.",Traveled on business,,"[{""url"": ""https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2f/e9/38/36/caption.jpg"", ""caption"": """", ""photo_id"": ""803813430""}]",en,3,
247814,Lily F,,1,2025-05-17,2025-05-31,theft of airpods,"On Friday during the day we were robbed of airpods where on Saturday I make the report I know why I did not go out with them because I used them only so as not to disturb my father who slept in the morning 
deliver all the information and tracking of my search app airpods on Saturday by showing them in a place I've never been 
They never took responsibility for the situation telling me that the staff hadn't been and that maybe I lost them. 
as shown by the text issued
I find this an unconvincing answer.",Traveled with family,,"[{""url"": ""https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2f/e2/33/aa/caption.jpg"", ""caption"": ""explicaciones "", ""photo_id"": ""803353514""}]",en,1,
247814,Zoe F,,5,2025-05-07,2025-05-31,Good inexpensive hotel,"This is an inexpensive and well-maintained hotel in a great location on the border of the East Village, Lower East Side, and SoHo. If you are looking for a luxurious spa vacation, this isn’t the place—and that was great for me because I wasn’t. I wanted what I got: a helpful person at the desk, named Peter when I stayed; clean elevator; clean room, bed, and bathroom; functional air conditioning. Will definitely be returning when my travels take me back to New York City.",Traveled on business,,"[{""url"": ""https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2f/cc/0b/54/caption.jpg"", ""caption"": """", ""photo_id"": ""801901396""}]",en,1,
247814,Hugo Z,,5,2025-04-18,2025-04-30,Very good,The location of this hotel is really great! It’s in the heart of SoHo next to several great bars and shops. The shops down Broadway are just a 10-15 minute walk away. It’s very clean and the people at the front desk are very nice. Krystal stands out at the front desk! Very helpful and patient!,Traveled with family,,,en,1,
247814,Sophia L,,5,2025-04-14,2025-04-30,Small and Perfect !!,"This quaint little hotel in New York City was perfect for me, a solo traveler. The front desk had someone there at all times and they were very pleasant. They also had a wonderful room to the side with coffee, hot water where you could sit and relax before or after your day. The extras in the bathroom were organic and very nice. I want to point out that the air conditioning system worked perfectly, which enabled me to sleep very well. I would definitely come back to this hotel again.",Traveled with friends,,,en,1,
247814,Lucia C,,5,2025-04-09,2025-04-30,"Brilliant hotel,brilliant staff, brilliant location, brilliant all around","Would give 20 out of 10 if I could. Staff especially Kristal were superb,she stored out luggage after checkel out as we had a late flight. Location is excellent. Despite some reviews, it fell very safe. Housekeeping was brilliant also, room was immaculate each day. Can not recommend this hotel and staff enough",Traveled with friends,,,en,1,
247814,Camille Y,,5,2025-04-08,2025-03-31,Amazing hotel....,"My say at The GATSBY HOTEL for 1 night, before getting on the Greyhound. To come home to Warren R.I ... Was amazing the staff was awesome! I got to pay for my booking, a day in advance, was my first Hotel stay in NYC! At checkout Kristal was awesome!",Traveled solo,,"[{""url"": ""https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2f/8d/96/ed/caption.jpg"", ""caption"": """", ""photo_id"": ""797808365""}, {""url"": ""https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2f/8d/96/ee/caption.jpg"", ""caption"": """", ""photo_id"": ""797808366""}, {""url"": ""https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2f/8d/96/ef/caption.jpg"", ""caption"": """", ""photo_id"": ""797808367""}]",en,1,
250497,Ethan J,,5,2026-08-17,2026-08-31,The great deal,"We came as a couple for 2 nights and it was amazing, the room was clean, well maintained and spacious.
The reception staff spoke English at a high level and the staff was nice.
They allowed us to leave our luggage in the utility room free of charge and even until the evening.
The breakfast was amazing.",Traveled as a couple,,,en,1,
250497,Katie B,,5,2026-08-06,2026-08-31,Very good location and service!,"The hotel was really good for a 3 stars hotel.
Nothing was missing. The services are really good. The location is 4 minutes from the Central Station Termini. 
Many shops and restaurants are around.
I really recommand this hotel.",Traveled with family,,,en,1,
250497,Sydney O,,5,2026-07-25,2026-07-31,"Friendly Staff, Perfect Location","I had a lovely one-night stay at Hotel Milani. The room was very spacious, clean, and comfortable. The location is great—only about a 3-minute walk from the train station and around 20 minutes on foot to the city center, which made everything very convenient.

A special thank you to Nadia and Beatrice at reception—they were incredibly warm, kind, and helpful. They really made my stay even more enjoyable.

I would happily stay here again on my next trip to Rome and definitely recommend it!",Traveled solo,,,en,2,
250497,Daisy A,"Loughton, United Kingdom",4,2026-07-22,2025-10-31,Great location for getting about,"Hotel was all good
Uber from door was the ticket to seeing everything
Very clean with all that was needed
It’s Rome so no parties in the room 😳
Bathroom had it all 
Breakfast okay
No problems",Traveled as a couple,99,"[{""url"": ""https://dynamic-media-cdn.tripadvisor.com/media/photo-o/33/f0/b9/d2/caption.jpg"", ""caption"": """", ""photo_id"": ""871414226""}, {""url"": ""https://dynamic-media-cdn.tripadvisor.com/media/photo-o/33/f0/b9/d3/caption.jpg"", ""caption"": """", ""photo_id"": ""871414227""}, {""url"": ""https://dynamic-media-cdn.tripadvisor.com/media/photo-o/33/f0/b9/d4/caption.jpg"", ""caption"": """", ""photo_id"": ""871414228""}]",en,288,
250497,Aiden A,,5,2026-07-21,2026-07-31,Nice experience.,"Nice experience. Spacious, clean, and quiet room. Large bed. My wife was also happy. Rich breakfast. Very kind staff. Excellent location, easily reachable from the station.",Traveled as a couple,,,en,1,
250497,Jessica G,"Naples, Italy",5,2026-07-14,2026-06-30,Stay in the heart of Rome,"Beautiful property, convenient and comfortable for a business stay in the heart of the city, a stone's throw from Termini station. Kind staff and excellent breakfast.",Traveled on business,8,,en,24,
