城市代码,页码,offset,酒店ID,酒店名称,image_url,酒店链接,评分,评论数,排名描述,排名,排名总数,地址,电话,纬度,经度,城市,最低价格,显示价格,价格区间最低,价格区间最高,住宿类型,酒店风格,亮点设施,促销标签,旅行者之选,旅行者之选奖项,平台SEO摘要,用户评论摘录,用户评论用户名,酒店描述
new_york,9,240,292140,Sohotel,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/15/c2/40/65/sohotel.jpg,https://www.tripadvisor.co.uk/Hotel_Review-g60763-d292140-Reviews-Sohotel-New_York_City_New_York.html,3.9,2344,#242 of 525 hotels in New York City,257,776,"341 Broome St, New York City, NY 10013",+1 212-966-0319,40.719555,-73.99475,New York City,,,194,584,Hotel,,Bar/Lounge|Air conditioning|Free Wifi,,否,,"Charming historic hotel with trendy decor and a unique vibe. Centrally located near Nolita, Chinatown, and Little Italy. Close to transit, nightlife, and attractions. Spacious family rooms and cozy lobby.",,,"Sohotel in New York has a great location and great prices. Located in the center of downtown our hotel is comfortable, clean, and charming. We offer a great way to visit NYC and our commitment to customer satisfaction is our #1 goal."
new_york,9,240,866615,SoHo 54 Hotel,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/04/20/fa/05/hampton-inn-manhattan.jpg,https://www.tripadvisor.co.uk/Hotel_Review-g60763-d866615-Reviews-SoHo_54_Hotel-New_York_City_New_York.html,3.9,2037,#368 of 525 hotels in New York City,394,776,"54 Watts Street, New York City, NY 10013",+1 212-226-6288,40.72385,-74.00529,New York City,,,159,550,Hotel,,Fitness centre|Air conditioning|Free Wifi,,否,,"Conveniently located hotel near subway stations, the Empire State Building, SoHo, and TriBeCa. Walkable to restaurants and attractions. Some rooms offer great views. Friendly and helpful staff.",,,"See why so many travellers make Soho 54 their hotel of choice when visiting New York City. Providing an ideal mix of value, comfort and convenience, it offers a quiet setting with an array of amenities designed for travellers like you.
Given the close proximity of popular landmarks, such as Empire State Building (2.0 mi) and Times Square (2.6 mi), guests of Soho 54 can easily experience some of New York City's most well known attractions.
Hampton Inn Manhattan Soho is a quiet hotel offering a flat screen TV and air conditioning in the rooms, and it is easy to stay connected during your stay as free wifi is offered to guests.
The hotel features 24 hour front desk and baggage storage. Plus, guests can enjoy a fitness center and free breakfast, which have made this a popular choice among travellers visiting New York City. For guests with a vehicle, parking is available.
New York City has plenty of steakhouses. So when you’re here, be sure to check out popular spots like Keens Steakhouse, Gallagher's Steak House, and Benjamin Steakhouse, which are serving up some great dishes.
Looking to explore? Then look no further than One World Observatory (0.8 mi), The National 9/11 Memorial & Museum (1.0 mi), and The High Line (1.1 mi), which are some popular New York City attractions – all conveniently located within walking distance of the hotel.
At Soho 54, your comfort and satisfaction come first, and they look forward to welcoming you to New York City."
new_york,16,450,209382,Millennium Hilton New York One Un Plaza,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/32/5f/cb/e0/exterior.jpg,https://www.tripadvisor.co.uk/Hotel_Review-g60763-d209382-Reviews-Millennium_Hilton_New_York_One_Un_Plaza-New_York_City_New_York.html,3.9,1984,#314 of 525 hotels in New York City,331,776,"One Un Plaza, New York City, NY 10017",+1 212-758-1234,40.75059,-73.96947,New York City,,,234,793,Hotel,,Restaurant|Bar/Lounge|Fitness centre|Air conditioning,,否,,"Centrally located NYC hotel near major attractions and the UN, offering spacious rooms with East River and city views. Features praised dining options, professional staff, and great value for money.",,,"The Millennium Hilton New York One UN Plaza is conveniently located adjacent to the historic United Nations Headquarters in Midtown East, within walking distance of some of New York City's most notable attractions, including Grand Central, Rockefeller Center, the Empire State Building, the Chrysler Building, Bryant Park, and Times Square. All rooms, including 35 spacious suites, begin on the 28th floor providing guests with unparalleled views of either the Manhattan skyline or the East River.  Visitors can also take advantage of 8,000 square feet of meeting space, including a 2,000-square-foot ballroom. The Ambassador Grill and Lounge offers dining options at a New York City Interior Landmark for breakfast, lunch, dinner, and drinks."
new_york,15,420,14149780,Aliz Hotel Times Square,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2e/52/b8/e3/caption.jpg,https://www.tripadvisor.co.uk/Hotel_Review-g60763-d14149780-Reviews-Aliz_Hotel_Times_Square-New_York_City_New_York.html,3.9,1524,#269 of 525 hotels in New York City,284,776,"310 W. 40th Street, New York City, NY 10018-1404",+1 646-609-5122,40.75616,-73.991714,New York City,,,198,608,Hotel,,Restaurant|Bar/Lounge|Fitness centre|Air conditioning,,否,,"Centrally located near Times Square and Port Authority, this stylish hotel offers clean, efficiently designed rooms and a rooftop bar with stunning city views, including the Empire State Building. Convenient for exploring Manhattan with easy access to transportation and attractions.",,,"Stay in style at the all-new Aliz Hotel Times Square, a chic, trendy boutique hotel near Hudson Yards. From street level to skyline, we're bringing a touch of personalized style and service to one of the most iconic intersections in the world. No matter why you're visiting NYC, we offer an inviting pied-a-terre for work or play."
new_york,1,0,3572583,Holiday Inn Express Manhattan Midtown West by IHG,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2c/1c/d9/8f/comfortable-entrance.jpg,https://www.tripadvisor.co.uk/Hotel_Review-g60763-d3572583-Reviews-Holiday_Inn_Express_Manhattan_Midtown_West_by_IHG-New_York_City_New_York.html,3.9,1513,#386 of 525 hotels in New York City,416,776,"538 West 48th Street, New York City, NY 10036",+1 212-582-0692,40.764122,-73.99454,New York City,$188,$188,186,547,Hotel,,Restaurant|Fitness centre|Air conditioning|Family Friendly,Sponsored|Breakfast included,是,Travelers' Choice,"Centrally located hotel near Times Square with access to public transportation, restaurants, and shops. Features clean rooms, comfy beds, mini fridge, and complimentary breakfast with takeaway options.",,,"Explore NYC from our Hell's Kitchen HotelWelcome to the Holiday Inn Express Manhattan Midtown West. Our modern 177-room hotel, located in historic Hell's Kitchen - known for its variety of restaurants and nightlife - offers the best value of hotels near Hudson Yards and Broadway Theater District in the heart of New York City affording your accessibility to all of Manhattan's most sought-after attractions, while providing an authentic New York experience. Check-off NYC's famous tourist attractions from your bucket list, including Times Square, Intrepid Sea Air and Space Museum, Broadway Theater District and Manhattan Cruise Terminal. Or, explore the hip and trendy neighborhoods of Hell's Kitchen and Hudson Yards, which are home to Restaurant Row, High-Line Park, local shops, world-class restaurants and nightlife."
new_york,18,510,611947,New York Hilton Midtown,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/30/ab/32/c7/exterior.jpg,https://www.tripadvisor.co.uk/Hotel_Review-g60763-d611947-Reviews-New_York_Hilton_Midtown-New_York_City_New_York.html,3.8,15672,#241 of 525 hotels in New York City,256,776,"1335 Avenue Of The Americas The Waterfall Plaza, New York City, NY 10019-6078",+1 212-586-7000,40.762245,-73.97919,New York City,,,252,791,Hotel,,Restaurant|Bar/Lounge|Fitness centre|Air conditioning,,否,,"Centrally located in Manhattan near Times Square, Central Park, and Broadway theaters. Features a lively lobby, Executive Lounge for Diamond members, and diverse dining options, including a grab-and-go market. Comfortable, clean, and perfect for exploring top NYC attractions.",,,"Daily Mandatory Destination Charge includes: Premium guest internet access (3 devices); daily $20 food and beverage credit for use in hotel restaurant, bar and lounge; daily $35 laundry service credit; CitiBike day pass; PressReader subscription access. Guests looking to maximize their time in the city and minimize their commute adore the central location of New York Hilton Midtown.Surrounded by over a dozen subway and bus lines, within a 5-minute walk of Central Park and Rockefeller Center and within a 10 minute walk of Broadway, Times Square and Grand Central Station, guests are perfectly positioned to walk or ride to the citys most iconic spots with ease.Within the hotel, guests have access to extensive grab n go options, a full coffee and tea bar, lobby lounge, seasonally inspired American restaurant, upscale mens salon, sundries store and spacious, light-filled fitness center."
new_york,16,450,290978,Hotel St. James,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2c/1f/b1/1f/pictures.jpg,https://www.tripadvisor.co.uk/Hotel_Review-g60763-d290978-Reviews-Hotel_St_James-New_York_City_New_York.html,3.8,3364,#292 of 525 hotels in New York City,308,776,"109 West 45th Street, New York City, NY 10036-4071",+1 212-221-3600,40.7569,-73.9829,New York City,,,165,483,Hotel,,Air conditioning|Airport transportation,,否,,"Charming boutique hotel with vintage character and clean, cozy rooms. Unbeatable Midtown Manhattan location near Times Square, Rockefeller Center, Central Park, and subway access. Great value.",,,"If you’re looking for a quiet hotel in New York City, look no further than Hotel St. James.
While staying at Hotel St. James, visitors can check out Love Sculpture (0.5 mi) and Manhattan Skyline (0.6 mi), some of New York City's top attractions.
Hotel St. James offers guests an array of room amenities including a flat screen TV and air conditioning, and getting online is possible, as free internet access is available.
The hotel offers 24 hour front desk, a concierge, and baggage storage, to make your visit even more pleasant.
While you’re here, be sure to check out some of the Korean restaurants, including Jongro BBQ, Gaonnuri, and Hangawi, all of which are a short distance from Hotel St. James.
If you’re looking for something to do, Empire State Building (0.6 mi), Top of the Rock (0.2 mi), and Times Square (0.2 mi) are a nice way to spend some time, and they are all within walking distance of Hotel St. James.
The staff at Hotel St. James looks forward to serving you during your upcoming visit."
new_york,12,330,1214829,DoubleTree by Hilton Hotel New York City Chelsea,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2f/d9/14/79/guest-room.jpg,https://www.tripadvisor.co.uk/Hotel_Review-g60763-d1214829-Reviews-DoubleTree_by_Hilton_Hotel_New_York_City_Chelsea-New_York_City_New_York.html,3.8,3059,#116 of 525 hotels in New York City,118,776,"128 West 29th Street, New York City, NY 10001",+1 212-564-0994,40.746986,-73.99139,New York City,,,185,643,Hotel,,Pool|Restaurant|Bar/Lounge|Fitness centre,,否,,"Centrally located hotel near Penn Station and Madison Square Garden. Walking distance to Broadway, shopping, and attractions. Offers city skyline views, helpful service, and signature cookies.",,,"Located between the Garment and Flower districts on 29th Street in Chelsea NYC, the DoubleTree by Hilton in Chelsea is within walking distance to the Empire State Building, Penn Station, Madison Square Garden, and Macy's/Herald Square. Unique to Manhattan, guests can enjoy complimentary WiFi in every room. Sit down for a full breakfast buffet or satisfy your cravings for dinner at our on-site American restaurant, Chelton's Bar and Grille. Keep your workout regime at our 24-hour fitness room or lounge around with friends and cocktails at our bar, open late. Pets under 50 lbs. are welcome (with pet deposit)."
new_york,19,540,93612,The Shoreham,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/32/17/09/62/exterior.jpg,https://www.tripadvisor.co.uk/Hotel_Review-g60763-d93612-Reviews-The_Shoreham-New_York_City_New_York.html,3.8,2869,#341 of 525 hotels in New York City,361,776,"33 W 55th Street, New York City, NY 10019",+1 212-247-6700,40.762505,-73.97642,New York City,,,180,563,Hotel,,Restaurant|Bar/Lounge|Fitness centre|Pets Allowed,,否,,"Centrally located hotel near Times Square, Central Park, and 5th Avenue. Larger rooms for NYC, massage chair amenity, charming restaurant, and reasonable pricing. Ideal for tourists and business travelers.",,,"The Shoreham Hotel is a fashionable Midtown Manhattan retreat dedicated to experience and design. Upstairs, high-design rooms and suites offer sanctuary from urban distractions, yet is near iconic landmarks that include Carnegie Hall, Central Park, Rockefeller Center and more."
new_york,12,330,1237128,Hotel Hayden,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/34/1f/02/3d/hayden-king-bed.jpg,https://www.tripadvisor.co.uk/Hotel_Review-g60763-d1237128-Reviews-Hotel_Hayden-New_York_City_New_York.html,3.8,832,#378 of 525 hotels in New York City,406,776,"127 West 28th Street, New York City, NY 10001",+1 212-973-9000,40.74672,-73.99178,New York City,,,191,592,Hotel,,Fitness centre|Air conditioning|Pets Allowed|Free Wifi,,否,,"Centrally located hotel near the Empire State Building, Penn Station, and subway lines. Walking distance to major attractions and dining. Features decent-sized rooms and a highly anticipated rooftop bar.",,,Hotel Hayden is the hippest boutique hotel in NYC tucked in the heart of Chelsea offering modern rooms and amenities.
new_york,11,300,12934485,Freehand New York,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/23/1d/14/38/deluxe-queen-room-at.jpg,https://www.tripadvisor.co.uk/Hotel_Review-g60763-d12934485-Reviews-Freehand_New_York-New_York_City_New_York.html,3.8,600,#354 of 525 hotels in New York City,378,776,"23 Lexington Ave, New York City, NY 10010-3790",+1 212-475-1920,40.73979,-73.98439,New York City,,,203,608,Hotel,,Restaurant|Bar/Lounge|Fitness centre|Air conditioning,,否,,"Trendy boutique hotel in the Flatiron district near Lexington Avenue with quirky design. Features rooftop bar with city views, on-site restaurants, and convenient access to subways, shops, and attractions.",,,"The latest Freehand in NYC’s Flatiron neighborhood opened in 2018. The Freehand takes over the former George Washington Hotel, which has a history as a home for creatives and is listed on the U.S National Register of Historic Places. Freehand New York is designed by Roman and Williams and features custom-commissioned artwork throughout the property as well as one of a kind murals in every guest room by Bard College students and alumni. As with all Freehands, Food and Beverage is of the utmost importance. Comodo opened in Oct 2021 with a Latin American inspired menu serving vibrant & bold flavors that invite you to get comfortable, let your guard down and enjoy. Broken Shaker, our award winning rooftop oasis, serves up specialty cocktails and yummy bites with beautiful skyline views of NYC. In November 2021, our mezzanine spaces were reconceptualized, refreshed and recharged. Enter Georgia Room and Bar Calico, inspired by iconic painter Georgia O’Keeffe-when in doubt dance it out."
new_york,14,390,15288822,SpringHill Suites by Marriott New York Manhattan/Times Square South,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2a/5f/61/aa/king-studio.jpg,https://www.tripadvisor.co.uk/Hotel_Review-g60763-d15288822-Reviews-SpringHill_Suites_by_Marriott_New_York_Manhattan_Times_Square_South-New_York_City_New_.html,3.8,505,#324 of 525 hotels in New York City,343,776,"338 W 36th St, New York City, NY 10018",+1 212-216-9244,40.75401,-73.99397,New York City,,,198,685,Hotel,,Restaurant|Bar/Lounge|Fitness centre|Air conditioning,Breakfast included,否,,"Modern hotel in Hudson Yards near Penn Station, Times Square, and Javits Center. Features clean rooms, complimentary breakfast, fridge, coffee maker, ironing board, and convenient access to subway stations.",,,"Add a little extra room to your stay in Midtown NYC at SpringHill Suites New York Manhattan/Times Square South, a dual-branded property sharing one building with the Fairfield New York Manhattan/Times Square South. Our pet-friendly New York hotel, in the heart of the Garment District, NYC, offers the space and amenities you need to get the most out of your experience. Step outside and get swept up in the energy of Times Square South with nearby famed attractions like Madison Square Garden, the Shed and Broadway. A great stay is ensured at our hotel near Manhattan, NYC with complimentary luxuries like Wi-Fi and a hot, healthy breakfast. After a day of meetings or tours, why not treat yourself to a drink in the hotel lounge or a workout in the fitness center at our Midtown Manhattan hotel. Your suite is the place for polishing your sales pitch or relaxing in the well-appointed living area decked out with stylish yet comfy west elm furnishings."
new_york,10,270,247814,The Gatsby Hotel,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/34/1f/21/01/gatsby.jpg,https://www.tripadvisor.co.uk/Hotel_Review-g60763-d247814-Reviews-The_Gatsby_Hotel-New_York_City_New_York.html,3.8,321,#389 of 525 hotels in New York City,420,776,"135 East Houston St, New York City, NY 10002",+1 212-358-8844,40.72318,-73.990265,New York City,,,148,481,Hotel,,Air conditioning|Family Friendly,,否,,"Well-maintained hotel in SoHo near bars, shops, and subway. Small but clean rooms with great views. Convenient for nightlife and exploring Nolita, LES, and East Village. Affordable and friendly staff.",,,"The Gatsby Hotel is truly your home away from home in the city that never sleeps, providing you with cozy accommodations and friendly service while you explore NYC like a local. The Gatsby Hotel is nestled in between the energetic and edgy Lower East Side and SoHo, providing a central location for all those who want to stay in the East Village, full of art culture and trendy boutiques."
new_york,17,480,25364280,Home2 Suites By Hilton New York Times Square,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/34/37/b1/bb/restaurant.jpg,https://www.tripadvisor.co.uk/Hotel_Review-g60763-d25364280-Reviews-Home2_Suites_By_Hilton_New_York_Times_Square-New_York_City_New_York.html,3.8,263,#342 of 525 hotels in New York City,362,776,"150 W 48th Street, New York City, NY 10017",+1 212-329-3010,40.75945,-73.983574,New York City,,,212,667,Hotel,,Restaurant|Bar/Lounge|Fitness centre|Air conditioning,Breakfast included,否,,"Centrally located Manhattan hotel near Times Square and subway. Features clean rooms with mini kitchenettes, coffee makers, and toiletries. Helpful staff, spacious lobby, and self-service store.",,,"Our all-suite hotel is in Times Square, surrounded by restaurants and a short walk from Broadway theaters and the subway system. The Empire State Building, Grand Central Terminal, Penn Station, and Madison Square Garden are all within a mile. We offer complimentary WiFi and breakfast, a business center, and access to the Roof Top Lounge and Lobby Bar."
new_york,19,540,23969803,Nap York Central Park,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/30/8b/63/7b/front-of-property.jpg,https://www.tripadvisor.co.uk/Hotel_Review-g60763-d23969803-Reviews-Nap_York_Central_Park-New_York_City_New_York.html,3.8,31,#35 of 190 Speciality lodging in New York City,479,776,"940 8th Ave, New York City, NY 10019",+1 917-478-6921,40.76566,-73.98323,New York City,,,175,544,Hostel,,Air conditioning|Free Wifi,,否,,"Capsule-style hostel in central NYC near major attractions. Offers clean, quiet rooms, affordable rates, and privacy curtains. Features a dedicated women's floor and motion-sensor lighting.",,,"On demand sleep stations to recharge people who power the world. Proudly started in the city that never sleeps. Built for the die hard locals and international dreamers. Whether it’s 1 hour, 1 night, or 1 week, our mission is to recharge the people who power the world. Sleep. Shower. Go. And only pay for what you need."
new_york,18,510,93555,Sheraton New York Times Square Hotel,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/33/72/bd/c4/exterior.jpg,https://www.tripadvisor.co.uk/Hotel_Review-g60763-d93555-Reviews-Sheraton_New_York_Times_Square_Hotel-New_York_City_New_York.html,3.7,12418,#514 of 525 hotels in New York City,750,776,"811 7th Avenue 53rd Street, New York City, NY 10019",+1 212-581-1000,40.762634,-73.98202,New York City,,,238,666,Hotel,,Restaurant|Bar/Lounge|Fitness centre|Air conditioning,,否,,"Located in the heart of Manhattan near Times Square and Central Park, this hotel offers unmatched convenience for exploring iconic landmarks, Broadway theaters, and dining. Lively bar and restaurant add to the vibrant atmosphere, making it ideal for tourists and business travelers alike.",,,"Streamline your stay in the city at Sheraton New York Times Square Hotel. As a centrally located hotel in Midtown Manhattan near Times Square, our warm and inviting Midtown Manhattan hotel offers intuitively‑designed guest rooms and suites with high‑speed Wi‑Fi, luxurious bedding, and deluxe amenities. Travelers seeking a premier hotel in New York Midtown Manhattan can enjoy a 4,000‑square‑foot fitness center with Peloton bikes or dine on market‑inspired cuisine at Hudson Market. Recognized among family-friendly hotel in Times Square New York, the hotel features a Library Bar, on‑site business center, complimentary public Wi‑Fi, and 62,000 square feet of elegant event space. Steps from Times Square, Central Park, and Radio City Music Hall, we look forward to welcoming you to The Big Apple at Sheraton New York Times Square Hotel."
new_york,20,570,671150,The Empire Hotel,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/30/84/04/25/historic-art-deco-lobby.jpg,https://www.tripadvisor.co.uk/Hotel_Review-g60763-d671150-Reviews-The_Empire_Hotel-New_York_City_New_York.html,3.7,9806,#207 of 525 hotels in New York City,217,776,"44 W 63rd Street, New York City, NY 10023-7029",+1 212-265-7400,40.771496,-73.982666,New York City,,,188,600,Hotel,,Pool|Restaurant|Bar/Lounge|Fitness centre,,否,,"Iconic NYC hotel with a prime location near Central Park, Lincoln Center, and Columbus Circle. Known for its rooftop bar and pool with stunning city views. Glamorous decor and ties to ""Gossip Girl"" add charm. Friendly, professional staff and easy access to restaurants and shops.",,,"Experience the vibrant energy of New York City at The Empire Hotel. Located across from Lincoln Center and steps from Central Park and Columbus Circle, the historic elegance of The Empire Hotel is your gateway to a classic New York City adventure. Head to the top floor and enjoy the Empire Rooftop Bar & Lounge, unveiling panoramic skyline views of NYC across east and west terraces, alongside a tempting seasonal plunge pool. Our iconic red 'Hotel Empire' neon sign, a city landmark, shines bright, echoing the stylish allure of our historic art deco lobby and 427 rooms and suites, inviting you to a chic retreat amidst the city's relentless beat. You might recognize us from TV's Gossip Girl, which was fictionally owned by Chuck Bass in the series. Make your own Upper West Side memories and revel in the rhythm of the Empire Hotel."
new_york,16,450,93486,Millennium Hotel Broadway Times Square,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2c/b1/f3/51/entrance.jpg,https://www.tripadvisor.co.uk/Hotel_Review-g60763-d93486-Reviews-Millennium_Hotel_Broadway_Times_Square-New_York_City_New_York.html,3.7,8267,#328 of 525 hotels in New York City,347,776,"145 West 44th Street, New York City, NY 10036",+1 212-768-4400,40.75714,-73.98472,New York City,,,210,651,Hotel,,Restaurant|Bar/Lounge|Fitness centre|Air conditioning,,否,,"Centrally located hotel near Times Square attractions. Features spacious rooms with some offering stunning views. Guests value its prime location, ideal for exploring NYC's lively atmosphere.",,,"Millennium Times Square New York is located in the heart of Times Square, surrounded by Broadway theaters and steps from Fifth Avenue shopping. Our oversized rooms provide modern amenities and many offer skyline Times Square views."
new_york,13,360,99774,The Hotel At Fifth Avenue,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/16/e3/05/1b/the-hotel-fifth-avenue.jpg,https://www.tripadvisor.co.uk/Hotel_Review-g60763-d99774-Reviews-The_Hotel_At_Fifth_Avenue-New_York_City_New_York.html,3.7,3281,#364 of 525 hotels in New York City,388,776,"17 West 32nd Street, New York City, NY 10001",+1 212-736-1600,40.747826,-73.98653,New York City,,,173,549,Hotel,,Restaurant|Fitness centre|Air conditioning|Airport transportation,,否,,"Centrally located hotel in NYC near Penn Station, subway stops, and popular attractions. Bustling area with diverse dining options in Korea Town. Rooftop bar offers Empire State Building views.",,,"Located on 32nd Street between Broadway and Fifth Avenue, The Hotel at Fifth Avenue is just a short two block walk away from the Empire State Building. The iconic Fashion District, 34th Street Macy's, and Madison Square Garden are within walking distance, and the Jacob Javits Convention Center is a quick taxi ride away. Experience the captivating energy of Midtown Manhattan from this intimate, boutique location with easy access to Grand Central Station, Penn Station, and the Port Authority Bus Terminal."
new_york,12,330,673080,Holiday Inn Manhattan 6th Ave - Chelsea By IHG,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2a/71/0f/93/holiday-inn-manhattan.jpg,https://www.tripadvisor.co.uk/Hotel_Review-g60763-d673080-Reviews-Holiday_Inn_Manhattan_6th_Ave_Chelsea_By_IHG-New_York_City_New_York.html,3.7,2014,#145 of 525 hotels in New York City,150,776,"125 West 26th Street Between 6th & 7th Ave, New York City, NY 10001",+1 212-430-8500,40.745426,-73.99223,New York City,$153,$153,157,542,Hotel,,Restaurant|Bar/Lounge|Fitness centre|Pets Allowed,Sponsored,否,,"Centrally located near Times Square, Madison Square Garden, and Penn Station, this hotel offers clean, modern rooms with Empire State Building views. Convenient access to subway stations and dining.",,,"Welcome to the Holiday Inn Manhattan 6th Avenue, where comfort meets convenience in the heart of New York City. Perfectly positioned between Chelsea and the vibrant Flatiron District, our hotel offers easy access to public transportation, making it simple to explore iconic landmarks, world-class museums, and must-see sightseeing destinations. Whether you're catching a show on Broadway, visiting the Empire State Building, or strolling the High Line, you're just moments away from it all. What truly sets us apart from other NYC hotels is our commitment to guest comfort. Our recently renovated rooms offer a fresh, modern design paired with thoughtful amenities to help you relax after a busy day in the city. Choose from a spacious king bed or two-bed accommodations, perfect for families, tour groups, or business travelers. Traveling with a group? We're proud to offer a seamless experience for leisure and corporate groups alike."
new_york,15,420,17761594,Hyatt Place New York City / Times Square,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1b/e0/49/64/street-view.jpg,https://www.tripadvisor.co.uk/Hotel_Review-g60763-d17761594-Reviews-Hyatt_Place_New_York_City_Times_Square-New_York_City_New_York.html,3.7,1706,#365 of 525 hotels in New York City,390,776,"350 W 39th St, New York City, NY 10018-1402",+1 212-904-1811,40.75634,-73.99341,New York City,,,207,671,Hotel,,Restaurant|Bar/Lounge|Fitness centre|Air conditioning,Breakfast included,否,,"Well-located hotel within walking distance of Times Square, shopping, restaurants, and subway stations. Clean, modern rooms, though compact. Highlights include helpful staff, a variety of breakfast options (free but busy), and great value for NYC. Ideal for business or leisure stays.",,,"Elevate your New York City experience with a stay at Hyatt Place in the heart of Times Square. Our prime location immerses you in the pulsating energy of this iconic neighborhood, offering unparalleled access to Broadway theaters, renowned dining, and the vibrant cityscape that defines the Big Apple. Whether you're here for business or leisure, our modern and stylish accommodations provide a comfortable retreat, while our convenient proximity to major attractions like Central Park, Rockefeller Center, and the Empire State Building ensures that you're at the center of it all. Discover the perfect blend of comfort and convenience at Hyatt Place New York City/Times Square, where every moment becomes a memorable part of your NYC adventure."
new_york,16,450,281697,Club Wyndham Midtown 45,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2c/03/ef/a3/exterior.jpg,https://www.tripadvisor.co.uk/Hotel_Review-g60763-d281697-Reviews-Club_Wyndham_Midtown_45-New_York_City_New_York.html,3.7,1259,#322 of 525 hotels in New York City,341,776,"205 E 45th St, New York City, NY 10017-3301",+1 212-867-5100,40.752644,-73.97249,New York City,,,263,608,Hotel,,Fitness centre|Air conditioning|Family Friendly|Free Wifi,,否,,"Centrally located near Grand Central Station and Times Square. Spacious rooms with full kitchens, ideal for extended stays. Close to dining, markets, and transportation. Well-maintained amenities.",,,"Truly unique amongst New York City hotels, The Wyndham Hotel offers a stylish retreat in the heart of the city. Choose from suites with apartment style amenities including fully equipped kitchens and Manhattan skyline views. Located in Midtown Manhattan East neighborhood, just one block from Grand Central Station and within walking distance to the United Nations, Park, Madison and Fifth Avenues. The Wyndham Midtown 45 was designed by residential architect Costas Kondylis, with custom designed furniture by David Rockwell and state-of-the-art amenities throughout. The Wyndham is perfect for those looking to explore NYC!"
new_york,8,210,1465008,Holiday Inn Express New York City-Wall Street by IHG,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/34/2b/9e/9b/hotel-exterior.jpg,https://www.tripadvisor.co.uk/Hotel_Review-g60763-d1465008-Reviews-Holiday_Inn_Express_New_York_City_Wall_Street_by_IHG-New_York_City_New_York.html,3.7,712,#393 of 525 hotels in New York City,424,776,"126 Water Street, New York City, NY 10005",+1 212-747-9222,40.705566,-74.00719,New York City,,,182,630,Hotel,,Restaurant|Bar/Lounge|Fitness centre|Air conditioning,Breakfast included,否,,"Conveniently located near Battery Park in FiDi, this budget-friendly hotel offers a complimentary breakfast, mini gym, and clean rooms. Features friendly staff and easy access to Manhattan attractions.",,,"Located near Wall Street Steps away from Wall Street, the Holiday Inn Express® Hotel New York City - Wall Street is situated in the heart of the Financial District. Whether you're in town on business or for a New York City vacation, this hotel's lower Manhattan location is convenient for all travelers. Moments from Wall Street, the New York Stock Exchange, City Hall and the Federal Reserve Bank, this New York City hotel offers corporate guests the utmost in service and amenities. Free wireless internet access makes staying in touch easy, and the Business Center is there for support. The Big Apple is brimming with exciting attractions, and the Holiday Inn is minutes from everything. Must-see attractions like Ground Zero, the Statue of Liberty and Ellis Island are only blocks away from the hotel. You can enjoy the outdoors at nearby Battery Park or hunt for bargains in the numerous SoHo, Chinatown shops and boutiques."
new_york,12,330,23996997,Aloft by Marriott New York Chelsea,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/32/0a/ec/6d/queen-guest-room.jpg,https://www.tripadvisor.co.uk/Hotel_Review-g60763-d23996997-Reviews-Aloft_by_Marriott_New_York_Chelsea-New_York_City_New_York.html,3.7,77,#407 of 525 hotels in New York City,447,776,"132 West 28th Street, New York City, NY 10001",+1 212-961-6111,40.746582,-73.99202,New York City,,,204,618,Hotel,,Bar/Lounge|Fitness centre|Air conditioning|Pets Allowed,,否,,"Modern hotel with panoramic city views, vibrant decor, and a lively bar. Convenient location near Penn Station, subway, and restaurants. Friendly staff provides excellent city recommendations.",,,"Experience NYC in style at Aloft Chelsea — modern rooms, Drybar amenities, signature cocktails at W XYZ Bar, and easy access to top sights and nightlife."
